word,label
nǹkan ṣe,NEGATIVE
looto,POSITIVE
bára wọn sùn,NEGATIVE
takiti,NEGATIVE
kágbọ́n,POSITIVE
gbìnyànjú,POSITIVE
àìláròjinlẹ̀,NEGATIVE
dojuru,NEGATIVE
ìjọ̀gbọ́n,NEGATIVE
kú gbì,NEGATIVE
aláìjẹ̀bi,POSITIVE
iléayé wá le koko,NEGATIVE
eléebi,NEGATIVE
ogo,POSITIVE
náwónáwó,POSITIVE
ofo,NEGATIVE
òye,POSITIVE
ẹ̀rín,POSITIVE
ṣòro,NEGATIVE
omo iran kiran,NEGATIVE
èéfín,NEGATIVE
afárá,NEGATIVE
iṣoro,NEGATIVE
ilu oba,POSITIVE
asedanu,NEGATIVE
áwọ̀,NEGATIVE
nla,POSITIVE
alọni lọwọ gba,NEGATIVE
oju rere,POSITIVE
akoni,POSITIVE
sise sise,POSITIVE
é se,POSITIVE
mùsùlùmì,POSITIVE
rọrùn,POSITIVE
orun alakeji,NEGATIVE
ńyọ̀,POSITIVE
akitan,NEGATIVE
sáfẹ́fẹ́,POSITIVE
yọrí,POSITIVE
bí ẹlẹ́mọ̀ṣọ́ nínú,NEGATIVE
àitọ́,NEGATIVE
látìmọ́lé,NEGATIVE
iyawo,POSITIVE
àìtètè,NEGATIVE
foju tenbelu,NEGATIVE
ibukun,POSITIVE
jẹjẹrẹ èjìká,NEGATIVE
ládé orí,POSITIVE
ọ̀mùtígbàgbéìṣẹ́,NEGATIVE
aye le,NEGATIVE
nife,POSITIVE
asegi ta,NEGATIVE
coronavirus,NEGATIVE
ìfàsṣhìn,NEGATIVE
pariwo,NEGATIVE
yẹ mí,POSITIVE
adaniloro,NEGATIVE
bàsèjẹ́,NEGATIVE
èèmọ̀,NEGATIVE
ọdún á yabo,POSITIVE
ijongbo,NEGATIVE
àtàn,NEGATIVE
for,POSITIVE
òṣìkà,NEGATIVE
á ṣẹ,POSITIVE
ẹ̀ẹ́kẹ́ èébú,NEGATIVE
sòro,NEGATIVE
lolúwa,POSITIVE
ajinigbe,NEGATIVE
ńbẹ,POSITIVE
ibëru,NEGATIVE
totọ,POSITIVE
àṣeyọrí,POSITIVE
rọ́jú,POSITIVE
kori,POSITIVE
eda,POSITIVE
feran,POSITIVE
tutù,POSITIVE
yá ni lẹ́nu,NEGATIVE
arungun,NEGATIVE
yankolu,NEGATIVE
dana sun,NEGATIVE
inudidun,POSITIVE
oba,POSITIVE
inú bi,NEGATIVE
rakatiya,NEGATIVE
sàánú,POSITIVE
omo alatakiti,NEGATIVE
ipá,NEGATIVE
bùkún,POSITIVE
léwu,NEGATIVE
àlayọ̀,POSITIVE
iṣẹ́ rẹpẹtẹ,POSITIVE
àáké,NEGATIVE
daajumose,POSITIVE
eledua,POSITIVE
òrìṣà òkè,POSITIVE
ṣeré,POSITIVE
ojumo ire,POSITIVE
idi remi,NEGATIVE
ńfẹ́,POSITIVE
agbebon,NEGATIVE
àṣìtẹ̀,NEGATIVE
àríyá,POSITIVE
lu,NEGATIVE
kìrìbìtì,POSITIVE
amùṣùà,POSITIVE
inú dídùn,POSITIVE
épo gbígbóná,NEGATIVE
òṣìṣẹ́,POSITIVE
oôdun,POSITIVE
feni,POSITIVE
ìpolówó,POSITIVE
olugbala,POSITIVE
atoku maku,NEGATIVE
ìtànná ipadò,POSITIVE
hó ruru,NEGATIVE
ṣàfarawé,NEGATIVE
iran kiran,NEGATIVE
àdáwọ́léè,POSITIVE
adúrú,POSITIVE
oju ti mi,NEGATIVE
ìrànlọ́wọ́ọ̀,POSITIVE
jáde láyé,NEGATIVE
ase,POSITIVE
laruge,POSITIVE
àìkú,POSITIVE
àgùtàn,POSITIVE
bombu,NEGATIVE
eleduwa,POSITIVE
gbeni,POSITIVE
eku ò ké bí eku,NEGATIVE
kíbà,POSITIVE
fibinu,NEGATIVE
pa,NEGATIVE
ise takun takun,POSITIVE
ewúro,POSITIVE
la,POSITIVE
lápá,POSITIVE
fowo osi juwe ile,POSITIVE
kọ̀yìn sí tia,NEGATIVE
eṣinṣin,POSITIVE
aanu,POSITIVE
ọmọ ìyá,POSITIVE
imu danrin,NEGATIVE
rẹwà,POSITIVE
lájé,POSITIVE
afẹ́rẹ́,POSITIVE
àjíkí,POSITIVE
dani,NEGATIVE
ẹyẹ ò ké bí ẹyẹ,NEGATIVE
ayélujára,POSITIVE
ẹṣin ò kọkú,NEGATIVE
imo toto,POSITIVE
òwón gógó,NEGATIVE
aseti,NEGATIVE
fi owo osi ju we,NEGATIVE
dana,NEGATIVE
fokanbale,POSITIVE
ìyá,NEGATIVE
ojú tì yín,NEGATIVE
ganpa,NEGATIVE
ẹ̀san,NEGATIVE
bójú weyín,NEGATIVE
bínú,NEGATIVE
kainkain,NEGATIVE
agbọ́n,NEGATIVE
ìbi,NEGATIVE
olùgbàlà,POSITIVE
ohun meremere,POSITIVE
da inu ru,NEGATIVE
làákàyè,POSITIVE
ailopin,POSITIVE
eledumare,POSITIVE
jẹ̀b,NEGATIVE
kan gógó,NEGATIVE
aṣaralóore,POSITIVE
olórí ire,POSITIVE
kìnínní,NEGATIVE
ku,NEGATIVE
eleduaa,POSITIVE
dáada,POSITIVE
láìpànìyàn,NEGATIVE
ndeni giga,POSITIVE
bọ́ lọ́wọ́ èèyàn,NEGATIVE
wọ̀bìà,NEGATIVE
aginjù,NEGATIVE
aya abo,POSITIVE
fọ́mọlúàbí,POSITIVE
lotito,POSITIVE
ọlọ́gbọ́n,POSITIVE
pọ́n,POSITIVE
towo towo,POSITIVE
ireákárí,POSITIVE
lola,POSITIVE
ohun àṣírí,NEGATIVE
ríbi,NEGATIVE
aajiirebi,POSITIVE
olólá,POSITIVE
kayefi,NEGATIVE
ètekéte,NEGATIVE
ṣèkà,NEGATIVE
ìmoore,POSITIVE
beru,NEGATIVE
gbewa,POSITIVE
alátakò,NEGATIVE
ọ̀pẹ̀ẹ́,POSITIVE
parowa,POSITIVE
afurasí,NEGATIVE
òkúìgbẹ́,NEGATIVE
yọ jọ̀tá lọ,POSITIVE
síwájú,POSITIVE
pampe ofin,NEGATIVE
faaji,POSITIVE
alákatakìtì,NEGATIVE
oriire,POSITIVE
mòlúmọ̀ọ́ká,POSITIVE
isokan,POSITIVE
sàmóndún,POSITIVE
maku,NEGATIVE
tówó,POSITIVE
dukiya,POSITIVE
àsọjù,NEGATIVE
ẹ káre,POSITIVE
alákọ̀wé,POSITIVE
lopo,NEGATIVE
gbeyawo,POSITIVE
kòókòó,NEGATIVE
ẹlẹ́nu maàrímàsọ,NEGATIVE
iku,NEGATIVE
ìbẹ̀rùbojo,NEGATIVE
laruje,POSITIVE
dìde,POSITIVE
ọmọìta,NEGATIVE
ìsinm,POSITIVE
fi ikan gbakan,NEGATIVE
fọ́wọ́ agbára,NEGATIVE
ìràwọ̀ òwúrò,POSITIVE
ṣàtẹnujẹ,NEGATIVE
ori,POSITIVE
apesin,POSITIVE
asetani,NEGATIVE
bale oro,POSITIVE
doríkodò,NEGATIVE
ibaje,NEGATIVE
pẹ̀lẹ̀,POSITIVE
lẹ́wọ̀n,NEGATIVE
ìṣọ́,POSITIVE
egbò,NEGATIVE
anfani,POSITIVE
ìlera,POSITIVE
alápatà,NEGATIVE
da n saki,POSITIVE
ńgbáni,NEGATIVE
ja iwe,NEGATIVE
lákáláká,NEGATIVE
ise de torutoru,NEGATIVE
kilo,POSITIVE
idaabobo,POSITIVE
àlááfià,POSITIVE
orunmila,POSITIVE
igbelaruge,POSITIVE
ndolos,NEGATIVE
yìn,POSITIVE
tó ómó ré,POSITIVE
beeni kori,POSITIVE
soonu,NEGATIVE
ruburubu,POSITIVE
tòrutòru,NEGATIVE
jẹjẹrẹ,NEGATIVE
sá kiri,NEGATIVE
àfaradà,POSITIVE
daju,NEGATIVE
iwa ojelu,NEGATIVE
ọlá rẹ̀hìn,NEGATIVE
tòótọ́,POSITIVE
lòfẹ́,POSITIVE
jàgùdà,NEGATIVE
àdùfẹ́,POSITIVE
opc,NEGATIVE
fowo osi,NEGATIVE
aalafia,POSITIVE
mope,POSITIVE
elédùmarè,POSITIVE
bíntín,NEGATIVE
lanu,POSITIVE
orí fífọ́,NEGATIVE
pani,NEGATIVE
ẹ̀tànjẹ,NEGATIVE
lasan,NEGATIVE
shakara,NEGATIVE
aami,POSITIVE
baálẹ̀ ọrọ̀,POSITIVE
ríbá,POSITIVE
gbara wa sílẹ̀,POSITIVE
dada,POSITIVE
ire kàbìtì,POSITIVE
ọlọ́mọ,POSITIVE
iṣẹ́oníṣẹ́,NEGATIVE
wawa,POSITIVE
pa ọ̀nà,POSITIVE
alarun opolo,NEGATIVE
ṣàngó,POSITIVE
alákìísa,NEGATIVE
ìtìjú,NEGATIVE
ìsinmi,POSITIVE
kọjá,POSITIVE
ipalemo,POSITIVE
àmójúkúrò,POSITIVE
tọkàntọkàn,NEGATIVE
òsìkà,NEGATIVE
o,NEGATIVE
abàlújẹ́,NEGATIVE
ohun àlùmọ́ọ́nì,POSITIVE
gbàbọ̀dè,NEGATIVE
ìmọ̀lẹ̀,POSITIVE
ṣàkùṣákù,NEGATIVE
aisan,NEGATIVE
gboromi di eleru,NEGATIVE
gbéná karí,NEGATIVE
ọ̀tọ̀kùlú,POSITIVE
aferi,POSITIVE
igba ope,POSITIVE
jẹbẹtẹ,NEGATIVE
efi ake kori,NEGATIVE
giran,NEGATIVE
nise de torutoru,NEGATIVE
lámọ̀dún,POSITIVE
tobi,POSITIVE
dará ìlú láàmú,NEGATIVE
eso pele,POSITIVE
ìjìyà,NEGATIVE
gbayaaláya,POSITIVE
túfọ̀ ikúu rẹ̀,NEGATIVE
ọ́dún,POSITIVE
dáràndáràn,NEGATIVE
olugbafo,NEGATIVE
jìn,NEGATIVE
àmín àṣẹ,POSITIVE
yíyẹ,POSITIVE
ìkùnsínú,NEGATIVE
ìwà pálapàla,NEGATIVE
oloshelu,NEGATIVE
láyọ̀,POSITIVE
ni wọ́n ń ṣe ara wọn,NEGATIVE
bara jẹ́,NEGATIVE
towotowo,POSITIVE
magun,NEGATIVE
bẹ ẹ̀rù,POSITIVE
fimi lokan bale,POSITIVE
àtẹ̀wá,POSITIVE
ògbólógbòó,NEGATIVE
fi imu danrin,NEGATIVE
táwọ́ ná,NEGATIVE
péye,POSITIVE
oshe,POSITIVE
emi asika,POSITIVE
lowo,POSITIVE
bùn,POSITIVE
kore,POSITIVE
àpésìn,POSITIVE
se,POSITIVE
gbatoju,POSITIVE
otun,NEGATIVE
iná alẹ́,POSITIVE
odùduwà,POSITIVE
warofu,NEGATIVE
oye,POSITIVE
ògùn,NEGATIVE
dup,POSITIVE
ìmúniláàárẹ̀,NEGATIVE
wàhálà,NEGATIVE
ọmọ́gọ̀,NEGATIVE
paro,NEGATIVE
ṣẹ́gun,POSITIVE
lu pa,NEGATIVE
ìlàjú,POSITIVE
ìkórìíra,NEGATIVE
fẹ́ni,POSITIVE
rojú,NEGATIVE
sejo,NEGATIVE
ata jere oja,POSITIVE
òbẹ́nìkanjà fọwọ́ gún gbogbo ilé nímú,NEGATIVE
gbón,POSITIVE
jiyon,NEGATIVE
mẹ́nu mọ́,NEGATIVE
ìtànná,POSITIVE
jìyà,NEGATIVE
àgbàyà,NEGATIVE
òṣùpà,POSITIVE
pe lowo eni,POSITIVE
gbà fúnun yín,POSITIVE
gbagbe,NEGATIVE
kere oko,POSITIVE
adigunjalè,NEGATIVE
orin,POSITIVE
ikú òjijì,NEGATIVE
dárí ji,POSITIVE
ba araye fowo tii,NEGATIVE
wúlò,POSITIVE
ajeku,NEGATIVE
àdúrà,POSITIVE
ohun tó yẹ,POSITIVE
lára yá,POSITIVE
lere,POSITIVE
fọgba yángan,NEGATIVE
akónilẹ́rú,NEGATIVE
eré e géle,NEGATIVE
àbùùbùtán,POSITIVE
igbalode,POSITIVE
káàárọ̀oòjíire,POSITIVE
oniranu,NEGATIVE
fakoyo,POSITIVE
ọdún tuntun,POSITIVE
rere,POSITIVE
ẹkun,NEGATIVE
ete,NEGATIVE
fope,POSITIVE
ìwúrí,POSITIVE
oòduà,POSITIVE
ìfé,POSITIVE
dágbére,POSITIVE
arawa ya,POSITIVE
ge,NEGATIVE
aníbiníran,POSITIVE
emi,POSITIVE
ìwàlẹ̀àsà,NEGATIVE
gàba,NEGATIVE
sunwọ̀n,POSITIVE
ṣọra,POSITIVE
iṣẹ́ ribi ribi,POSITIVE
karo,POSITIVE
tẹ ojú òfin mọ́lẹ̀,NEGATIVE
tiwantiwa,POSITIVE
nsope,POSITIVE
ṣetíkunkun,NEGATIVE
sope,POSITIVE
ogun idile,NEGATIVE
ẹjọ́ ẹlẹ́jọ́,NEGATIVE
puro,NEGATIVE
asiwere,NEGATIVE
oríburúkú,NEGATIVE
afẹ́fẹ́,POSITIVE
ọlọ́rọ̀,POSITIVE
olè,NEGATIVE
larug,POSITIVE
ọ̀ràn,NEGATIVE
lókè lókèe,POSITIVE
buru,NEGATIVE
laaruge,POSITIVE
aigbo,NEGATIVE
igba iponju,NEGATIVE
dìí lókùn,NEGATIVE
alajẹẹn bẹku,NEGATIVE
ayabo,POSITIVE
gbàbòdè,POSITIVE
ìmọ̀ràn,POSITIVE
ọlọ́un,POSITIVE
tàràkà,NEGATIVE
kodun,NEGATIVE
ìgbàlódé,POSITIVE
pẹ́,POSITIVE
ẹ̀yẹ,POSITIVE
ṣáyó,POSITIVE
àsè yí sàmóndún,POSITIVE
aseyori,POSITIVE
ayẹyẹ,POSITIVE
irọ́,NEGATIVE
saare omo,NEGATIVE
oludande,POSITIVE
tó,POSITIVE
ẹlẹ́dàá,POSITIVE
doju ti wa,NEGATIVE
gbìyànjú,POSITIVE
abanilọ́kànjẹ́,NEGATIVE
ẹni gíga,POSITIVE
aku odun,POSITIVE
àìjẹun,NEGATIVE
moire,POSITIVE
bẹ́ oríi,NEGATIVE
aṣeni,NEGATIVE
adọgbadelẹ,POSITIVE
ọjọ́àìkú,POSITIVE
ebi,NEGATIVE
ìrọ̀rùn,POSITIVE
èkísà,NEGATIVE
olóògbé,NEGATIVE
ṣàngbà fọ́,NEGATIVE
lewon,NEGATIVE
obe,NEGATIVE
pasan,NEGATIVE
ibí,NEGATIVE
ìfọnáfọnṣú,NEGATIVE
ja,NEGATIVE
kíkan,NEGATIVE
ọlọhun,POSITIVE
ifè,POSITIVE
aanfani,POSITIVE
ọ̀rẹ́,POSITIVE
orisa,POSITIVE
dẹrun,POSITIVE
ese,NEGATIVE
àṣoṣùmoṣù,POSITIVE
ojú ti,NEGATIVE
ẹdun arinlẹ̀,NEGATIVE
pekoro,NEGATIVE
oògùn ìlera,POSITIVE
fara pa yánnayànna,NEGATIVE
ìlú ọba,POSITIVE
pokunso,NEGATIVE
digbolugi,NEGATIVE
idabobo,POSITIVE
ko derun,NEGATIVE
lerin,POSITIVE
asewo,NEGATIVE
sàn,POSITIVE
pupó,POSITIVE
dádé,POSITIVE
suwa,NEGATIVE
eje alaise,NEGATIVE
fe,POSITIVE
oku igbe,NEGATIVE
alálùbáríkà,POSITIVE
daada,POSITIVE
ake kori,NEGATIVE
ohun tí ò yẹ,NEGATIVE
foju di e,NEGATIVE
nikú òjijì,NEGATIVE
púpọ̀,POSITIVE
kiku,NEGATIVE
padanu,NEGATIVE
elegan,NEGATIVE
ja no,NEGATIVE
jáná,NEGATIVE
èjìgbàrà ìlèkè,POSITIVE
tọ́,POSITIVE
somo,POSITIVE
wọ́mọ,POSITIVE
njayé,POSITIVE
fọ̀wọ̀,POSITIVE
pàdánù,NEGATIVE
yan,POSITIVE
ayederu,NEGATIVE
ṣépé,NEGATIVE
ẹnu lẹbọ,NEGATIVE
ika,NEGATIVE
ńṣekúṣe,NEGATIVE
àìgbàgbé,POSITIVE
àrìnnà kore,POSITIVE
omi ishanwo,NEGATIVE
juba,POSITIVE
ìfura,POSITIVE
pe,NEGATIVE
laaye,POSITIVE
fota,NEGATIVE
jí sówó,POSITIVE
kàyéfì,NEGATIVE
kàgbákò,NEGATIVE
ajíríre,POSITIVE
ikúu,NEGATIVE
rúbọ,POSITIVE
inú ma ńbí,NEGATIVE
sọra,POSITIVE
ṣoore,POSITIVE
ngbere,POSITIVE
ohun kan,POSITIVE
buruku,NEGATIVE
bale,POSITIVE
ṣofo,NEGATIVE
iro kabitkabiti,NEGATIVE
ebun,POSITIVE
kaleluya,POSITIVE
lómi nú,NEGATIVE
ọ̀tún,POSITIVE
le,NEGATIVE
larugę,POSITIVE
jii re,POSITIVE
alaini,NEGATIVE
bólóògùn ìkà,NEGATIVE
wahala,NEGATIVE
iyinati,POSITIVE
ọ̀tá,NEGATIVE
yánnayànna,NEGATIVE
layo,POSITIVE
anu,POSITIVE
ayewo,POSITIVE
pa ipò dà,NEGATIVE
fẹ́ṣẹ̀ fẹẹ,POSITIVE
kilọ,POSITIVE
ràn yín lówó,POSITIVE
ìyanu,POSITIVE
kó wa lọ́bẹ̀,NEGATIVE
iwaju,POSITIVE
àsákú,NEGATIVE
imotara eni nikan,NEGATIVE
isoro,NEGATIVE
ṣẹja,NEGATIVE
fìyà jẹ,NEGATIVE
afefe,POSITIVE
paayan,NEGATIVE
fi enu wa rofu,NEGATIVE
ọlájú,POSITIVE
sile ejo,NEGATIVE
esan,NEGATIVE
mi owon,POSITIVE
amona orun malo,NEGATIVE
forí ṣọ́pọ́n‍️,NEGATIVE
ṣàgbèrè,NEGATIVE
baninu jè,NEGATIVE
àìmète,NEGATIVE
ìṣẹ́gu,POSITIVE
ìríra,NEGATIVE
aṣètọ́júara,POSITIVE
ìrẹ́pọ̀,POSITIVE
se o,POSITIVE
ku die kaato,NEGATIVE
siwin,NEGATIVE
fárígá,NEGATIVE
alọkólóhunkígbe,NEGATIVE
kùmọ̀,NEGATIVE
gbegede bá gbiná,NEGATIVE
láárí,POSITIVE
dún mọ̀huru mọ̀huru,NEGATIVE
fara,POSITIVE
omiran,POSITIVE
ìtàkùn,NEGATIVE
yípadà,POSITIVE
olùmọ̀nà,POSITIVE
oran,NEGATIVE
ipanilaya,NEGATIVE
akótilétà,NEGATIVE
ere,POSITIVE
ìfọ̀rọ̀jomitoroọ̀rọ̀,POSITIVE
olólùfẹ́ẹ,POSITIVE
sàdánkátà,POSITIVE
ìyà jíjẹ,NEGATIVE
muyin,POSITIVE
ęlęsan,NEGATIVE
igbo,NEGATIVE
ojo ibi,POSITIVE
dàgbà,POSITIVE
ṣe lásán,NEGATIVE
wówó,POSITIVE
fìmò sòkan,POSITIVE
omo tuntun,POSITIVE
gọbọi,POSITIVE
dakin,POSITIVE
maduro,POSITIVE
jìnnà,NEGATIVE
àìsí ináa,NEGATIVE
àtakò,NEGATIVE
ìfẹ́kúfẹ̀ẹ́,NEGATIVE
lóró,NEGATIVE
ìyànjú,POSITIVE
ladua,POSITIVE
a dupe,POSITIVE
te wa lowo,POSITIVE
atare,POSITIVE
iwa jibiti,NEGATIVE
samodun,POSITIVE
alo rami rami,NEGATIVE
lọdún,POSITIVE
ro,NEGATIVE
akúṣẹ̀ẹ́,NEGATIVE
fọwọ́ bojú,NEGATIVE
gbé yín ga,POSITIVE
alarun,NEGATIVE
bojì,NEGATIVE
koni dafun,NEGATIVE
ìgbéraga,NEGATIVE
ọ̀dẹ̀,NEGATIVE
edunmare,POSITIVE
onífèrè,POSITIVE
yari o,NEGATIVE
tòotòo,POSITIVE
buyo si,POSITIVE
àmín,POSITIVE
ise takuntakun,POSITIVE
àtẹnujẹ,NEGATIVE
eke,NEGATIVE
sán,NEGATIVE
kírà,POSITIVE
kanke,POSITIVE
òkò,NEGATIVE
amulumala,NEGATIVE
ṣòṣìmóṣì,NEGATIVE
ńbẹ̀rù,NEGATIVE
ejo,NEGATIVE
adùn,POSITIVE
àìní,NEGATIVE
fi owo osi juwe ile,NEGATIVE
bẹ̀,POSITIVE
ologbon,POSITIVE
fi idi remi,NEGATIVE
ọ̀sẹ̀,POSITIVE
jebi,NEGATIVE
oojelu,NEGATIVE
alájẹkì,NEGATIVE
rẹ,NEGATIVE
dákun,POSITIVE
ládùúrà,POSITIVE
lọpẹ́,POSITIVE
gọ̀ dànìdànì,NEGATIVE
itakun,NEGATIVE
àdábá,NEGATIVE
ba ibadan ję,NEGATIVE
fo,NEGATIVE
títúká,NEGATIVE
ẹ ṣọ́ra yín,NEGATIVE
kodunkopokope,POSITIVE
fipa,NEGATIVE
agba ofifo,NEGATIVE
ko,POSITIVE
iwode,NEGATIVE
omo àlè,NEGATIVE
se opo re,POSITIVE
gbéra,POSITIVE
ailera,NEGATIVE
borí,POSITIVE
jalẹ̀,NEGATIVE
kọlu,NEGATIVE
tán,NEGATIVE
eṣinkéṣin,NEGATIVE
wàláhì,POSITIVE
edua,POSITIVE
laye,POSITIVE
ọjọ́ ìbí,POSITIVE
olododo,POSITIVE
yibon,NEGATIVE
oosa,POSITIVE
nlupa,NEGATIVE
adagba ma danu,NEGATIVE
opo,POSITIVE
ihoho,NEGATIVE
tera mose,POSITIVE
egbani,POSITIVE
elduda,POSITIVE
owo osi juwe,NEGATIVE
gé wa jẹ,NEGATIVE
gungi kọjá ewé,NEGATIVE
ìṣòwò,POSITIVE
yára,NEGATIVE
olólùfẹ́,POSITIVE
onígbèsè,NEGATIVE
lọpọlọpọ,POSITIVE
láìrò,POSITIVE
àfòyàibi,POSITIVE
lábùkù,NEGATIVE
yá gágá,POSITIVE
arọ,NEGATIVE
alùfànṣá,NEGATIVE
ọtí lílé,NEGATIVE
olóríire,POSITIVE
kérè oko,POSITIVE
ràbàtá,POSITIVE
asúré,POSITIVE
fẹ̀,POSITIVE
ju sewon,NEGATIVE
saara,POSITIVE
parakoyi,POSITIVE
payan,NEGATIVE
ìgbélárugẹ,POSITIVE
ntáwọ́ na,NEGATIVE
ajegudujera,NEGATIVE
yotomi,POSITIVE
níyì,POSITIVE
àtunbọ̀tán,NEGATIVE
oke,POSITIVE
èdùmàrè,POSITIVE
jona,NEGATIVE
aburú,NEGATIVE
apọ́nbéporẹ́,POSITIVE
oloro,NEGATIVE
wẹ́rẹ́,POSITIVE
satani,NEGATIVE
ọ̀gbàgbàtíígbaráìlárá,POSITIVE
sú,NEGATIVE
láṣe,POSITIVE
ẹlẹ́jọ́ wẹ́wẹ́,NEGATIVE
ìjàm̀bá,NEGATIVE
gbẹ́rù dórí,POSITIVE
onírè,POSITIVE
múre,POSITIVE
ako sara,POSITIVE
adaba,NEGATIVE
àìmèrò,NEGATIVE
jáfara,NEGATIVE
otútù,NEGATIVE
ayajo ololufe,POSITIVE
omiarindin,NEGATIVE
asunu,NEGATIVE
mabo,NEGATIVE
wọ̀nbílíkí,NEGATIVE
ireoooo,POSITIVE
o ni pare,POSITIVE
enu ete,NEGATIVE
tipa,NEGATIVE
oke agba,POSITIVE
àgbájọwọ́,POSITIVE
niwaju,POSITIVE
àlááfíà,POSITIVE
jàgídíjàgọn,NEGATIVE
ru,NEGATIVE
agberò,NEGATIVE
olosi,NEGATIVE
orun,POSITIVE
igbinyanju,POSITIVE
tọ̀yà tọ̀yà,POSITIVE
ifasẹyin,NEGATIVE
allahu rabi,POSITIVE
ẹlẹ́bọasasi,NEGATIVE
aoro,NEGATIVE
ìfẹ̀,POSITIVE
se jeje,POSITIVE
fedumare,POSITIVE
olosa,NEGATIVE
mo dúpẹ́,POSITIVE
òṣùpá,POSITIVE
àgbàìná,NEGATIVE
tòrò,POSITIVE
gbewudani,NEGATIVE
àmójúbà,POSITIVE
ire gbogbo,POSITIVE
ẹja,POSITIVE
mòṣì,NEGATIVE
pàkàlàmàgbò,NEGATIVE
osuwon,NEGATIVE
obun,NEGATIVE
iyì,POSITIVE
olóore,POSITIVE
dùn ún wò,POSITIVE
aseni,NEGATIVE
wáṣebí,NEGATIVE
alaafin,POSITIVE
apọkọjẹ,NEGATIVE
sanmi,POSITIVE
aasidi,NEGATIVE
rije,POSITIVE
ikú,NEGATIVE
ma she afani,NEGATIVE
imí,NEGATIVE
emi ase opo e,POSITIVE
epo robi,POSITIVE
amo wa lori,POSITIVE
kẹ́ẹ pẹ́,POSITIVE
ori e pe,POSITIVE
òrófó,NEGATIVE
yo,POSITIVE
fipá bá arúgbó lájọṣepọ̀,NEGATIVE
fólú ọ̀run,POSITIVE
omigbóná,NEGATIVE
lófò,NEGATIVE
sọnù,NEGATIVE
wa rofu,NEGATIVE
ṣú mi,NEGATIVE
lorun,POSITIVE
idoti,NEGATIVE
àdó,NEGATIVE
jegudu,NEGATIVE
ajuwa se,POSITIVE
ku lojiji,NEGATIVE
àṣejù,NEGATIVE
irẹ,POSITIVE
roke,POSITIVE
o ni arinrin,POSITIVE
àdúrà ó gbà,POSITIVE
ẹhànnà,NEGATIVE
aìkú báàlẹ̀ ọrọ̀,POSITIVE
dùn ún,NEGATIVE
fara ká sá,NEGATIVE
àjíire,POSITIVE
ẹ̀dùnun ọkànan,NEGATIVE
bẹ́kùnbẹ́kùn,NEGATIVE
ọpẹ́ẹ̀,POSITIVE
ìforítì,POSITIVE
laalaa,NEGATIVE
òtá,NEGATIVE
ṣèbà,POSITIVE
ìnilára,NEGATIVE
ṣu,NEGATIVE
dìṣẹ́,NEGATIVE
èrò ẹ̀yìn,NEGATIVE
kẹ́ran,NEGATIVE
ogidi,POSITIVE
ràn mí lọ́wọ́,POSITIVE
ayọ̀ọ,POSITIVE
ìmọrírì,POSITIVE
agbébọnrìn,NEGATIVE
aarun,NEGATIVE
yin,POSITIVE
owóo,POSITIVE
ẹ̀gún,NEGATIVE
amen,POSITIVE
ajín,POSITIVE
gbajumo,POSITIVE
ariyo,POSITIVE
so,POSITIVE
tipa tikuku,NEGATIVE
modupe,POSITIVE
adupẹ,POSITIVE
gbókùú,NEGATIVE
gbàwìn,NEGATIVE
ìdùnnúu,POSITIVE
ko japin,NEGATIVE
sowoomoalaafiaaiku,POSITIVE
itoju,POSITIVE
eégbọn,NEGATIVE
apoda,NEGATIVE
pa ẹnu pọ̀,POSITIVE
yan fanda,POSITIVE
já lọ́rẹ́,NEGATIVE
yegi fun un,NEGATIVE
bekun bekun,NEGATIVE
gbe,POSITIVE
elewon,NEGATIVE
abalu je,NEGATIVE
iyin,POSITIVE
oloyin,POSITIVE
juse,POSITIVE
tenbelu,NEGATIVE
èṣù,NEGATIVE
daru,NEGATIVE
aja bo,POSITIVE
ṣubú,NEGATIVE
ọlá,POSITIVE
atileyin,POSITIVE
fokasibe,NEGATIVE
lóòótọ́,POSITIVE
ireti,POSITIVE
paga,NEGATIVE
lásán,NEGATIVE
olómìnira,POSITIVE
fiyọ̀,POSITIVE
afọ́jú,NEGATIVE
dahoro,NEGATIVE
atera mose,POSITIVE
daagba,POSITIVE
gòkè,POSITIVE
tasẹ̀ àgèrè,NEGATIVE
aniku,POSITIVE
ẹlẹ́wọ̀n,NEGATIVE
túbú,NEGATIVE
lọba,POSITIVE
àṣemáṣe,NEGATIVE
ija igboro,NEGATIVE
àlà àfíà,POSITIVE
ìṣowóòlúmọ́kumọ̀ku,NEGATIVE
ojiire,POSITIVE
wèrèe,NEGATIVE
pòòlò,NEGATIVE
dota,NEGATIVE
ṣẹwà,POSITIVE
ìfẹ́,POSITIVE
ó ga o,NEGATIVE
àsìrà,NEGATIVE
faramọ́,NEGATIVE
aláròká,NEGATIVE
ẹ̀gbin,NEGATIVE
ìpín,POSITIVE
happy,POSITIVE
roju koko,NEGATIVE
boríi,POSITIVE
lálàáfíà,POSITIVE
kò ní rọgbọ,NEGATIVE
ìjẹẹ̀wẹ̀hìn,NEGATIVE
ọjọ́,POSITIVE
feso,POSITIVE
yinbon,NEGATIVE
òṣùbà sàńdákátà,POSITIVE
folodumare,POSITIVE
bojo,NEGATIVE
èdùmarè,POSITIVE
pà,NEGATIVE
dàda,POSITIVE
